title,polarity,timestamp
"Mais imaginez un peu qu'on se retrouve comme dans ""Je suis une légende avec ce vaccin anti #COVID19 qui finalement nous transformera en vampire ou zombie.. 😰😰😰😰",neu,2020-11-24 00:26:03+00:00
RT A.F Branco Cartoon Broken-hearted #Shutdown #BREAKING #COVID19 #JournalismIsDead,neu,2020-11-24 00:18:53+00:00
RT Informe #COVID19 23 de noviembre: 📍Procesamos 2.760 muestras 596 positivos todos casos comunitarios. 📍Lamentamos inform…,neu,2020-11-24 00:27:00+00:00
#ÚltimoMinuto Reporta _Tab 101 nuevos casos de #COVID19 y dos defunciones de las cuales una corresponde a días anteriores. As van las cifras en #Tabasco ⬇ https://t.co/J3FLHKlByg,neu,2020-11-24 00:27:47+00:00
RT _Chief Thanks to for creating this #COVID19 Holiday Risk Assessment Chart We must all do our part to #StoptheSpread htt…,pos,2020-11-24 00:24:19+00:00
Last updated 2020-11-24 00:05:01+00:00GMT Coronavirus [COVID-19] Cases 59472783 Deaths 1401404 #corona #coronavirus #COVID19,neu,2020-11-24 00:31:02+00:00
Animal models evidence supports transmissibility Deliberate infection of healthy animals➡️illness but there is also #SARSCoV2 transmission on planes https://t.co/ZxaQXtYUHV trains https://t.co/rDcqwGkPy5 buses https://t.co/V4ZsO9oMkr ships https://t.co/JvwjNWRzfm #COVID19,pos,2020-11-24 00:17:26+00:00
"#BREAKING South Australia records 1 new case of #COVID19 There are still 4,100 ppl linked to #Parafield #cluster still in quarantine The urges all people to wear masks when you cannot social distance and to get tested even if you have minor #COVID19 symptoms.",pos,2020-11-24 00:30:06+00:00
RT #EsNoticia | Venezuela registra 300 nuevos casos de #COVID19 en las últimas 24 horas. Leer más https://t.co/KMYcxOZ2y…,neu,2020-11-24 00:28:07+00:00
RT Hilo Vacunas para #COVID19 una esperanza que cada día esta más cerca. RNA Moderna y Pfizer. ventajas alta efectivida…,neu,2020-11-24 00:29:08+00:00
allows patients to initiate #COVID19 test,neu,2020-11-24 00:31:20+00:00
RT Todos saben cual ha sido mi posición con respecto a la #COVID19 y las medidas preventivas PERO a medida que pasa el tiem…,neu,2020-11-24 00:31:17+00:00
RT The Dakotas have the highest mortality in the world #COVID19,neu,2020-11-24 00:31:09+00:00
The more godless a nation the more their government will take the place of god #Christianity #christians #bible #faith #God #GodWins #prophecy #bibleprophecy #Revelation #markofthebeast #Yeshua #Scriptures #USA #AmericaFirst #America #Elections #Republicans #COVID19,pos,2020-11-24 00:26:36+00:00
Bucks make roster tweaks with regular season looming Chris Keck ( https://t.co/RnPiFRZ0qM #BCHLNetwork #BCHL #COVID19 #CSSHL #InteriorConference #NCAA,neu,2020-11-24 00:32:13+00:00
Mon Nov 23rd #Halton Region #COVID19 594active 2657resolved 54 dead⬆️ #MiltonON 218active 668resolved 4 dead #BurlON 128active 684resolved 16 dead #Oakville 202active 1021resolved 20 dead⬆️⬆️ #HaltonHills 46active 284resolved 14 dead https://t.co/YnSQsjNOB7,neg,2020-11-24 00:36:05+00:00
RT I hope these famous words will be forever etched on Cruz’s tombstone someday #COVID19,pos,2020-11-24 00:03:12+00:00
RT I am delighted to hear that Covishield a low-cost logistically manageable &amp soon to be widely available #COVID19 va…,pos,2020-11-24 00:36:57+00:00
If this #COVID19 BS was real and as deadly as they claim then the politicians celebrities ppl in positions would all be hiding in bunkers since last year Common sense is really rare in this world 🙄,neu,2020-11-24 00:41:53+00:00
RT When you lose your 5 yo girl to #COVID19 and you wear this face mask with her picture on it hoping that others will protect t…,neu,2020-11-24 00:40:23+00:00
RT Employees Give Companies Low Marks for Agility During #COVID19 — and Charles Sull https…,neu,2020-11-24 00:36:23+00:00
#COVID19 en #Campeche #México al 22/11/2020 Casos Positivos 6703 Casos Sospechosos 3838 Casos Negativos 9604 Fallecidos 898,neu,2020-11-24 00:44:32+00:00
RT The Dakotas have the highest mortality in the world #COVID19,neu,2020-11-24 00:43:16+00:00
RT More good news on the immune response to *mild #COVID19: durable neutralizing antibodies today https://t.c…,pos,2020-11-24 00:43:08+00:00
'On Coronavirus We Must Not Allow Politics to Dictate Science Ron Paul's Nov 23rd Column ⁦ #RonPaulRevolution #Liberty #EndTheFed #COVID19 #EndBigPharma,neu,2020-11-24 00:45:19+00:00
Oportun is latest nonbank lender to seek a bank charter #BankingAndFinanceNews #COVID19 #Online #Banking #Bank #Business #Services #Finance #Home #Money #Loan #Lease #Lending #Markets Please Retweet,pos,2020-11-24 00:21:10+00:00
RT Had the worst night chills fever fatigue &amp pain Symptoms of Lupus flare &amp #COVID19 are very similar. I got a rapid…,neg,2020-11-24 00:45:45+00:00
RT CASES CA$ES CASES TESTS TE$TS TESTS #Covid_19 #COVID19 #coronavirus #vaccines You are being lied too This is a PLANdemic. S…,neu,2020-11-24 00:46:00+00:00
RT So evil And he admitted the purpose of releasing #COVID19 #CCPVirus we can catch up with the #US ahead of time we can…,neg,2020-11-24 00:46:54+00:00
RT FINAL TV AD: We were warned about the risk of #COVID19 becoming a pandemic in January Scientists knew and many sounded…,pos,2020-11-24 00:46:58+00:00
"#BREAKING 85,000 people are hospitalized with #COVID19 a new daily record per The is the 14th-straight day a new record has been set https://t.co/xUItiGMrhJ",pos,2020-11-24 00:50:10+00:00
RT Had the worst night chills fever fatigue &amp pain Symptoms of Lupus flare &amp #COVID19 are very similar. I got a rapid…,neg,2020-11-24 00:49:26+00:00
Por eso estamos en rojo #Aguascalientes #COVID19mx #COVID19,neu,2020-11-24 00:53:45+00:00
#COVID19 #CuomoKilledNewYork #cuomoKilledGrandma many of them 😈😈😈 #DemocratsAreDestroyingAmerica,pos,2020-11-24 00:48:50+00:00
Lamenta arzobispo muertes por #COVID19 y violencia en Puebla https://t.co/xjmQ1UUbEo,neu,2020-11-24 00:56:25+00:00
RT Le gouvt est satisfait du #plfss2021! Choisir de dépenser autant pour des tests PCR #COVID19 non fiables et inutiles g…,neu,2020-11-24 00:52:33+00:00
RT #EsNoticia | Venezuela registr este domingo #22Nov 400 nuevos casos de #COVID19 de los cuales 365 corresponden a cont…,neu,2020-11-24 00:46:57+00:00
RT #Faridabad Need #Blood Type AB-negative At Sarvodaya Hospital Blood Component Need Plasma from AB-ve #COVID19 r…,neu,2020-11-24 00:56:04+00:00
"RT Today marks an important milestone in the fight against #COVID19 Interim data show the #OxfordVaccine is 70.4 effective,…",pos,2020-11-24 00:57:11+00:00
RT Conferencia de Prensa #COVID19 23 de noviembre de 2020 #GraciasPorCuidarnos,neu,2020-11-24 00:56:37+00:00
#COVID19 update for #USA Matthew 24:7-Pestilences,neu,2020-11-24 00:58:35+00:00
RT The German Government's new #COVID19 campaign is very clever and dare I say it funny. https://t.co/bP8jTNFShr,pos,2020-11-24 00:58:35+00:00
RT Conferencia de Prensa #COVID19 23 de noviembre de 2020 #GraciasPorCuidarnos,neu,2020-11-24 00:57:12+00:00
Every “war has invisible wounds Bearing witness to the suffering &amp loss in isolation from which the rest of us are so carefully sheltered by HIPAA and pandemic precautions is the invisible burden of this one #COVID19 #burnout #moralinjury,neg,2020-11-24 00:47:27+00:00
RT _mx Conferencia de Prensa #COVID19 23 de noviembre de 2020 #GraciasPorCuidarnos https://t.co/pNuQ8EiiJd,neu,2020-11-24 01:00:39+00:00
RT #CCPVirus #COVID19 11月23日疫情新闻播报：根据约翰·霍普金斯大学的数据，全球有近6000万人感染了CCP病毒，接近140万人不幸死 https://t.co/bA4EDniD6H,neu,2020-11-24 01:00:39+00:00
Dobbiamo lottare per ogni cosa soprattutto per una buona salute #COVID19 I governanti di sto cazzo come ci hanno ridotti??? Per potere e denaro https://t.co/eALbRhyWZ6,neu,2020-11-24 00:48:31+00:00
My Gram's visiting nurse has COVID If you're in the healthcare field in any capacity WEAR A MASK Everyone just wear a damn mask PLEASE 😔 #COVID19,neu,2020-11-24 01:00:49+00:00
RT “I guarantee you... Worst words ever spoken And Cruz has spoken a lot of bad takes #COVID19 https://t.co/B8iHNZYzmZ,neg,2020-11-24 01:01:53+00:00
RT Woohoooo Gracias por la entrevista gracias _uc Y mientras seguimos trabajando en #COVID19 con …,neu,2020-11-24 01:01:31+00:00
Conferencia de Prensa #COVID19 23 de noviembre de 2020 #GraciasPorCuidarnos #México #Cuernavaca #Morelos https://t.co/OojIkkstf9,neu,2020-11-24 01:03:04+00:00
#VisitorPolicyUpdate Due to the recent rise in #COVID19 cases Madigan has implemented a no visitor policy for inpatient and outpatient care effective tomorrow Tue. Nov 24 This policy is for the safety and wellness of our staff and our patients #CareWithCompassion #MaskUp,pos,2020-11-24 01:08:26+00:00
El #IMSS #Guanajuato felicita al Dr Antonio Valerio Farías Ríos por obtener la #CondecoraciónMiguelHidalgo por su trabajo esfuerzo y valor en la atención de pacientes con #COVID19 🎖🇲🇽 #OrgulloIMSS https://t.co/zMe0SgHo0p,neu,2020-11-24 01:09:33+00:00
RT Case #COVID19 meningkat di KL &amp Selangor tapi pub/kelab malam masih buka dah bagi amaran untuk tarik b…,neu,2020-11-24 01:10:41+00:00
RT Debido al complejo escenario económico y sanitario para nuestros paisanos en Estados Unidos ante el #COVID19 en el …,neu,2020-11-24 01:11:48+00:00
RT _Iztapalapa Para vencer al #COVID19 no debemos bajar la guardia Sigue en todo momento las medidas de prevención #EstornudoDeEtiq…,neu,2020-11-24 01:12:00+00:00
Please President Biden and Vice President Harris along with Mark Kelly save #Arizona from the negligible leadership of our failed GOP loyalist Do Nothing during #COVID19 pandemic We die for his loyalty to the Trump admin state punishments.,neg,2020-11-24 01:08:33+00:00
#COVID19 Quiz Results 1 Walk where there are fewer ppl ☑️ 2 Avoid sidewalks when possible☑️ 3 Don't breathe across the entire aisle be socially conscientious☑️ 4 Don't buy the first item bc everyone touched that one Select the item behind or underneath ☑️ #UCSD #Psychology,neg,2020-11-24 01:13:27+00:00
"En #Colombia🇨🇴 registran 192 fallecidos por #COVID19 y registran 66,562 casos en la última jornada El total de fallecidos es de 35,479 y de cantidad positivos 1,254,979. #Internacional #Coronavirus",neu,2020-11-24 01:14:48+00:00
RT A pesar de la pandemia que se vive a nivel mundial a causa del #COVID19 no hemos detenido las obras comprometidas en todas…,neu,2020-11-24 01:12:47+00:00
RT Super Thread #NewNormal Part 1: #COVID19 #DnaNudge #HealthPassport #CovidPassTech #COVAX Using behavioural science so…,pos,2020-11-24 01:12:02+00:00
"_Di_Fede __noia Lo que contiene la vacuna contra #COVID19 de Astrazeneca Pfizer Moderna chinas rusas de Oxford ""Recombinante Manipulación de moléculas del genoma humano"" ""MRC5 A partir de tejido pulmonar desarrollado de varon caucásico abortado de 14 semanas Saque conclusiones..😳",neu,2020-11-24 01:07:42+00:00
RT Our new paper assessed effect of the #COVID19 pandemic on STEMM faculty productivity and evaluated differences by gende…,pos,2020-11-24 01:17:30+00:00
RT 📍Attack rate 100% 12 people attended a birthday party 12 people all infected by #COVID19 including kids +3 others late…,neu,2020-11-24 01:15:28+00:00
RT _huff How dare you! My friends cousins sisters best friend has a husband who’s brother had a dog with #COVID19 that gave it to…,pos,2020-11-24 01:18:29+00:00
. study of Marine recruits provides lessons in controlling the spread of #COVID19 https://t.co/6BDPimqQcS,neu,2020-11-24 01:20:03+00:00
RT Wear a mask and limit contact to people #COVID19,neu,2020-11-24 00:49:04+00:00
RT Conferencia de prensa de la _mx Actualización del #COVID19 en México Lunes 2 de noviembre de 2020 https://t.co/BMSr…,neu,2020-11-24 01:21:21+00:00
"And yet I’m still hearing from people that their relatives are planning to meet up over Thanksgiving I wonder what headlines about #COVID19 the papers ran earlier this year Think about it 250,000 dead and we have to see front pages like this... https://t.co/s3c6hLmlRN",neg,2020-11-24 01:22:54+00:00
And #COVID19 Deep clean that place.,pos,2020-11-24 01:21:28+00:00
RT Situación #COVID19 en Argentina Confirmados 4.625 Total 1.374.631 Fallecidos 120 Total 37.122 Ocupación camas UT…,neu,2020-11-24 01:23:23+00:00
RT Se confirmaron 33 nuevos casos de #COVID19 para un acumulado de 7 mil 879 en #Cuba 389 casos activos 385 con evolución cl…,neu,2020-11-24 01:18:31+00:00
RT _huff How dare you! My friends cousins sisters best friend has a husband who’s brother had a dog with #COVID19 that gave it to…,pos,2020-11-24 01:23:55+00:00
RT An early Christmas miracle ! #COVID19,pos,2020-11-24 01:23:31+00:00
RT #Polio vs #COVID19 What happened?!? Selfish instant gratification lazy All of the above #FAM46,neg,2020-11-24 01:25:55+00:00
RT Nov 22 Since March 1 of every 29 #Canadians diagnosed with #COVID19 has died This video from medical educator …,neu,2020-11-24 01:31:13+00:00
Association of County-Wide Mask Ordinances with Reductions in Daily CoVID-19 Incident Case Growth in a Midwestern Region Over 12 Weeks Counties with mask mandates had lower #COVID19 growth rates after 3 &amp 12 weeks than counties without. https://t.co/ygk6gN9crq,neu,2020-11-24 01:33:26+00:00
RT In today warns of growing threat to union’s retail workers as #COVID19 surges. “America’s essential wo…,neu,2020-11-24 01:30:28+00:00
RT दिल्ल मे #कोरोन क नियंत्र क लि Action मे केंद् सरका ! दिल्ल मे #COVID19 क Testing मे तेज़ लान क लि आ…,pos,2020-11-24 01:28:55+00:00
RT HYPOCRITICAL BS! 👉Dems used #COVID19 for massive mail-in fraud👉#MSM/#BigTech/#RINOS cover for you👉Plotting attac…,neu,2020-11-24 01:32:58+00:00
Living With Pain or Putting Yourself at High Risk What Would You Choose https://t.co/SFeX4tXJTz #travel #lookatourworld #travelbloging #travelbloggers #Coronavirus #COVID19 #Lockdown,pos,2020-11-24 01:33:52+00:00
2020 QUARTERLY REPORT Q1 Doom Q2 Gloom Q3 Zoom Q4 Noom #COVID19,neg,2020-11-24 01:37:12+00:00
3 During the 2009 H1N1 flu pandemic some Quebecers had to wait hours to get their shots in shopping malls Given that the #COVID19 vaccine will likely require two shots spaced some time apart and that masks and social distancing must be maintained what is Quebec’s plan?,pos,2020-11-24 01:18:55+00:00
A quick doodle The COVID Man (coloured pencils on paper autumn 2020 #COVID19,pos,2020-11-24 01:06:42+00:00
stay home if you sicc and come over if you thicc #COVID19,neu,2020-11-24 01:38:58+00:00
RT So evil And he admitted the purpose of releasing #COVID19 #CCPVirus we can catch up with the #US ahead of time we can…,neg,2020-11-24 01:08:07+00:00
RT 📍Attack rate 100% 12 people attended a birthday party 12 people all infected by #COVID19 including kids +3 others late…,neu,2020-11-24 01:34:32+00:00
"RT #CubaPorLaVida acumula un millón 042 mil 459 muestras realizadas para #COVID19 de ellas 7 mil 879 positivas el 0,76%.…",neu,2020-11-24 01:39:15+00:00
We need a stimulus now #COVID19 #DoYourJob,neu,2020-11-24 01:40:53+00:00
My teammate tested positive for COVID-19 does that mean I should self-quarantine #rocketleague #COVID19,neg,2020-11-24 01:36:21+00:00
#GoaFightCorona #COVID19,neu,2020-11-24 01:43:15+00:00
RT Conferencia de prensa de la _mx Actualización del #COVID19 en México Lunes 2 de noviembre de 2020 https://t.co/BMSr…,neu,2020-11-24 01:49:17+00:00
RT #COVID19 La OMS alert que Europa puede sufrir una tercera ola de coronavirus a principios de 2021 Infobae,neu,2020-11-24 01:42:23+00:00
"RT 10,781 10,947 #COVID19 'related deaths in Canada were in LTC homes...(related) 98.5% Locking down healthy peacefu…",pos,2020-11-24 01:49:58+00:00
RT _huff If we didn’t have mainstream media #COVID19 would have never existed.,neu,2020-11-24 01:57:20+00:00
#Allin It was just my immune system and whiskey that pummeled #COVID19 out of me when I had it Thankfully the long haul effects are mild COVID19 didn’t like whiskey,pos,2020-11-24 01:38:21+00:00
#COVID19 #StayAtHome #StaySafe #KekalTenang #KitaJagaKita #KitaTeguhKitaMenang #JabatanPenerangan #PeneranganPerak,neu,2020-11-24 01:50:25+00:00
With #COVID19 vaccines on the way what do you need to know Premier Health’s Steven Burdette MD explains the known and the unknown Listen in as he and host Mary Werden discuss this and more in this #PremierHealthNow On-Air COVID-19 Edition podcast --&gt https://t.co/EbCOai0XRY,pos,2020-11-24 01:58:02+00:00
RT Texas #COVID19 numbers that matter: ▶️Total tests -10 million ▶️Avg cost of test $150 ▶️Total spent $1.5 billion on testin…,neg,2020-11-24 01:44:58+00:00
Name one who has stood up to #LOTUS or #MoscowMitch to help people during #COVID19 crisis Everything wrong with in these 2 memes People in TX waiting for Food in lines for miles while GOP Bastards sip Dom Perignon,neg,2020-11-24 01:38:32+00:00
"RT ‼️The daily death toll from #COVID19 now exceeds 1,500 people per day more than a 9/11 *every 2 days*. Even worse th…",pos,2020-11-24 01:50:38+00:00
RT Looks like the AstraZeneca #COVID19 vaccine may work too. Interim results demonstrated that one of the dosing regimens ha…,neu,2020-11-24 01:58:13+00:00
Bless you #COVID19 #CoronavirusPandemic #frontlineworkers #HealthcareHeroes #nurses #EssentialWorkers #saveourhospitals #StopTheSpread #FlattenTheCurve #WearAMask #WashYourHands #StayHome #SocialDistancing #doyourpart #SaveALife,neu,2020-11-24 01:59:34+00:00
https://t.co/9NRgotWUEv #exercise #motivation #COVID19,neu,2020-11-24 02:00:00+00:00
RT _huff We have three #COVID19 vaccines almost ready to distribute This is super fast Why is nobody asking the obvious question:…,pos,2020-11-24 02:00:10+00:00
RT #EnVideo | Prevenir el #COVID19 es tarea de todos Si sales toma en cuenta las recomendaciones del semáforo de la prev…,neu,2020-11-24 02:01:37+00:00
Bc and are (1 insisting that reckless business should have NO LIABILITY for spreading #COVID19 and (2 refusing to fund state/local govts who employ police fire and health care and (3 offering cheap unemployment $ after giving BILLIONS to the 1%.,pos,2020-11-24 01:58:07+00:00
RT New York City didn't create the #COVID19 pandemic but we did lead the fight back when Washington wouldn’t. The only thing…,pos,2020-11-24 01:55:00+00:00
RT This #TrumpConcede #TrumpTheFool #COVID19 #GSAEmilyMurphy,neu,2020-11-24 02:04:37+00:00
RT How is theatre being done during a #COVID19 #pandemic explains how she has adapted by bringing together…,neu,2020-11-24 02:06:39+00:00
RT _NISHTHA Continue practicing #COVID19 appropriate behaviors like physical distancing handwashing and wearing a mask to keep #COV…,pos,2020-11-24 02:05:26+00:00
_Cs94 Nos conviene un pueblo ignorante que utilize menos su voz y más la lengua de signos. El poder debe de explorar esa vía.. ya que en el plan que estamos con esto del #COVID19 todo ser bienvenido. Y por cierto completamente de acuerdo contigo. #QuienEducaFuturo #LeyCelaa,neu,2020-11-24 02:11:13+00:00
"RT Sharp incline in #COVID cases corresponds to the coming of 2nd wave In July 2020,Qasim saw that #COVID19 cases will rise…",neg,2020-11-24 02:08:19+00:00
if #COVID19 is the most dangerous thing ever (as the Dem’s tell us why is it that the _FDA won’t review #vaccine until Dec 10th Is there something more pressing to them Or is this a political move Hmmmm,pos,2020-11-24 01:58:07+00:00
RT The situation of #COVID19 daily casualties in #Greece deteriorated fast in November was under 1 per million on Nov 4…,pos,2020-11-24 02:14:47+00:00
#RT FDA Authorizes Monoclonal Antibodies for Treatment of COVID-19 #coronavirus #COVID19,neu,2020-11-24 01:56:34+00:00
Be sceptical of everything you hear about #COVID19 the time to believe a claim is when it has sufficient evidence says #ACEM20,neu,2020-11-24 02:08:07+00:00
Let us keep in our thoughts and prayers the families and friends of the 1 395 176 individuals who have died to date due to #COVID19. May their memories be a blessing. Continue to stay safe. For an update https://t.co/abemvAPZdl,pos,2020-11-24 02:15:58+00:00
#PresidentElectBiden #COVID19 did not disappear after November 3rd #WearAMask #ProtectFirstResponders #ProtectHealthcareWorkers https://t.co/Vogxau88f8,neu,2020-11-24 02:09:17+00:00
RT _natter How the #COVID19 #vaccine works.. in comic form a series https://t.co/BoughN1RA4,pos,2020-11-24 02:18:28+00:00
RT Mempertingkatkan Komunikasi #COVID19 (Bahagian 2) Enhancing #COVID19 Communication (Part 2) _gov #C…,neu,2020-11-24 02:22:01+00:00
_Awaaz _joshi _bhatnagar _ghai The world should stop accepting US Dollar Trillions being thrown around like it's loose change and they are buying assets all over the world using this garbage paper (#USD) The world should wake up to this scam and stop selling themselves to the #USA. #cnbc #Bloomberg #COVID19,neg,2020-11-24 02:20:18+00:00
RT Honduras ha asegurado en el #Presupuesto2021 los recursos para comprar las vacunas contra el #COVID19 en beneficio de la…,neu,2020-11-24 02:21:33+00:00
Jesús te Ama!! ❤️ #Biblia #Jesus #RicardoClaurePeñaloza #SinfoniasCelestiales #Profecias #33añosDeMinisterio #SalvarElAlmaHastaDelUltimoHombre #cukur #IdolKids #EleccionMillonaria #COVID19 #النصر_الهلال Jordan בע חיי Alex Joe Biden ליל טו #Bitcoin מז טו Holocaust,neu,2020-11-24 02:19:44+00:00
Oh my A sign of the time.. #COVID19 #2020 🧐 https://t.co/vfxzIu7GZC,neu,2020-11-24 02:32:54+00:00
Cities have a unique relationship with epidemic diseases and we’re seeing that now with the Covid-19 pandemic Watch my talk at here https://t.co/oHhMk5m9TR (2:30:30 2:39:00) #COVID19,pos,2020-11-24 02:31:21+00:00
"हिमाच मे पिछल क आय 454 #COVID19 क न केस, सोल मे सबस अधि 90 कांगड़ मे 88 मंड 69 कुल्ल 60,औ शिमल 40 केस रिकॉर् 22 न तोड़ दम,मृतको क संख्य हु 550 कु संक्रमितो क आंकड़ हु 34781, एक्टि के क संख्य हु 6680, 785 हु ठीक,अ त 27518 मरी हु ठीक।",neu,2020-11-24 02:33:02+00:00
RT _ManishSood Inhuman treatment by prof of on a poor student living in village who's father died due to #COVID19 #COVID1…,neg,2020-11-24 02:31:41+00:00
RT Anticipan #restricciones en #NYC ante aumento de casos de #COVID19 👉💻https://t.co/mnLbYAbMmV a través de,neu,2020-11-24 02:29:40+00:00
RT So evil And he admitted the purpose of releasing #COVID19 #CCPVirus we can catch up with the #US ahead of time we can…,neg,2020-11-24 02:33:01+00:00
The world should stop accepting US Dollar Trillions being thrown around like it's loose change and they are buying assets all over the world using this garbage paper (#USD) The world should wake up to this scam and stop selling themselves to the #USA. #cnbc #Bloomberg #COVID19,neg,2020-11-24 02:27:59+00:00
"RT Ante una tragedia que ha enlutado a decenas de miles de familias con más de 100,000 muertes registradas por #COVID19 y…",neu,2020-11-24 02:30:44+00:00
RT _us Coparmex alerta sobre riesgo de cierre de 35 mil empresas en la CDMX si se regresa a semáforo rojo #COVID19 #Coronavirus #…,neu,2020-11-24 02:34:44+00:00
RT #HK will further tighten restrictions to combat #COVID19 incl closing more indoor venues said Chief Executive Carrie Lam.…,pos,2020-11-24 02:36:18+00:00
Prime Minister will hold a meeting with Chief Ministers of States over #COVID19 situation through video conferencing today https://t.co/aXiloDwN50,neu,2020-11-24 02:45:26+00:00
RT Nov 22 Since March 1 of every 29 #Canadians diagnosed with #COVID19 has died This video from medical educator …,neu,2020-11-24 02:44:16+00:00
"Really _Jordan! Didn't 's delay in recognizing the #COVID19 pandemic was not a hoax kill +260,000 first 😭😭😭! https://t.co/DP5b9eQR2U",pos,2020-11-24 02:42:36+00:00
We need to stop listening Businesses need to get together and start breaking the rules en masse Cuomo even admitted lockdowns are voluntary as there is NO way to enforce them if enough people decide to disobey #MassDisobedience #ScamdemicIsOver #scamdemic #COVID19 #COVID,neu,2020-11-24 02:43:17+00:00
RT As el #COVID19 en #México🇲 1 millón 49 mil 26 casos positivos y 101 mil 926 defunciones En las últimas 24 horas se ha m…,neu,2020-11-24 02:50:12+00:00
#MoscowMitchMcTraitor #BlackTwitter #1619Project #COVID19 #coronavirus #CoronavirusOutbreak #Blacktwitter,neu,2020-11-24 02:40:10+00:00
RT _boy Moreno dice que desde enero se podr vacunar en el país contra la #COVID19 mientras Zevallos dice que recién en marzo podrí…,neu,2020-11-24 02:51:43+00:00
"Dear _Docs #MedTwitter #publichealth #doctors #cdnpoli #MSM, #COVID19 regulations are ILLEGAL across #Canada includes any unhealthy illegal or unwarranted measures. #Masks are PROVEN to cause PERMANENT harm Expect #lawsuits.",neg,2020-11-24 02:46:13+00:00
RT New York City didn't create the #COVID19 pandemic but we did lead the fight back when Washington wouldn’t. The only thing…,pos,2020-11-24 02:52:19+00:00
RT “I guarantee you... Worst words ever spoken And Cruz has spoken a lot of bad takes #COVID19 https://t.co/B8iHNZYzmZ,neg,2020-11-24 02:52:23+00:00
RT “I guarantee you... Worst words ever spoken And Cruz has spoken a lot of bad takes #COVID19 https://t.co/B8iHNZYzmZ,neg,2020-11-24 02:42:38+00:00
RT #Enterate | Venezuela confirma 308 nuevos casos de #COVID19 este lunes #23Nov as lo inform el ministro de Comunicaci…,neu,2020-11-24 02:53:47+00:00
RT Gud Mrng tweeps #tuesdayvibe #tuesdaymotivations #Beach #beachgirl #Maldives #NiaSharma #swimwear #BlackWidow #COVID19 #S…,neu,2020-11-24 02:53:11+00:00
The Health Ministry on Tuesday reported one recovery from #COVID19 an Indian man 33 Cambodia has reported 306 coronavirus cases since January with 10 active cases and 296 recoveries.,neg,2020-11-24 03:00:21+00:00
RT IV #VitaminC 10-20 grams treating #COVID19 50 Treated all recovered No Side effects. Dr Richard Cheng MD PhD Shanghai…,neu,2020-11-24 02:54:31+00:00
RT No ha existido una campaña de información mas grande en el mundo que la relacionada con el #COVID19 Es casi imposible que…,neu,2020-11-24 02:55:58+00:00
Atención últimos datos de #coronavirus en #México 🇲 _mx #QuedateEnCasa #COVID19 #Semaforo,neu,2020-11-24 03:00:35+00:00
RT Shoutout to the thousands of election workers and clerks who despite #COVID19 made sure we all the had the opportunit…,pos,2020-11-24 03:00:51+00:00
RT コロナは空気感染します。 日本のテレビでは言わない😑😑 #COVID19 #空気感染 #コロナ,neu,2020-11-24 02:59:27+00:00
RT NEWS RELEASE New manual issued on #COVID19 testing and cross-border risk management . #Aviation #Flying…,pos,2020-11-24 02:58:14+00:00
